Ticker,CompanyName,Notes,naics_orig,naics,Sector,Industry,@@@GLASSDOOR@@@,TotalReviews,OverallRating,Culture_Values,WorkLifeBalance,SeniorManagement,Compensation_Benefits,CareerOpportunities,Recommend,PositiveBusinessOutlook,TotalCEORatings,CEOApproval,TotalInterviews,PositiveInterviewExperience,NeutralInterviewExperience,NegativeInterviewExperience,InterviewDifficulty,TotalBenefitRatings,BenefitRating,@@@MINDSET_CODING@@@,xOTIOverall,OTI_Coded,OTI1_H,OTI2_H,OTI3_H,OTI4_H,OTI5_H,OTI6_H,OTI7_H,OTI8_H,rOTI2_H,Performance_H,Growth_H,TheBest_H,Motivated_H,Geniuses_H,WorkHard_H,Products_H,Clients_H,Competitors_H,Employees_H,Diversity_H,OTI1_S,OTI2_S,OTI3_S,OTI4_S,OTI5_S,OTI6_S,OTI7_S,OTI8_S,Performance_S,Growth_S,TheBest_S,Motivated_S,Geniuses_S,WorkHard_S,Products_S,Clients_S,Competitors_S,Employees_S,Diversity_S,rOTI5_H,rOTI7_H,rOTI2_S,rOTI5_S,rOTI7_S,xOTI_H,xOTI_S,diff_OTI_HvsS,VAR00001,xPerformance,xGrowth,xTheBest,xMotivated,xGeniuses,xWorkHard,xProducts,xClients,xCompetitors,xEmployees,xDiversity,xOTI_Dweck,@@@Compustat@@@,conm_2013,conm_2014,gvkey_2013,gvkey_2014,datadate_2013,datadate_2014,fyear_2013,fyear_2014,indfmt_2013,consol_2013,popsrc_2013,curcd_2013,fyr_2013,fyr_2014,emp_2013,emp_2014,gp_2013,gp_2014,sale_2013,sale_2014,ni_2013,ni_2014,revt_2013,revt_2014,at_2013,at_2014,dltt_2013,dltt_2014,ebit_2013,ebit_2014,seq_2013,seq_2014,teq_2013,teq_2014,xrd_2013,xrd_2014,costat_2013,costat_2014,spcsrc_2013,spcsrc_2014,DIV_str_C,DIV_str_E,DIV_str_H,DIV_con_A,DIV_con_C,DIV_con_D,DIV_str_num,DIV_con_num,CGOV_str_num,CGOV_con_num,CGOV_con_K,CGOV_con_L,CGOV_con_M,CGOV_str_G,CGOV_str_H,YEAR,CompanyAge,CompFounded,InsidersControl,InsidersPctg,DirectorsInside,DirectorsInsidePct,DirectorsOutside,DirectorsOver10YrsTenure,DirectorsOver10YrsTenurePct,DirectorsOver15YrsTenure,DirectorsOver15YrsTenurePct,DirectorsProblem,DirectorsProblemPct,DirectorsWomen,DirectorsWomenPct,DirectorsTotal,CEOCompensationYear,Tenure,CEOBaseSalary,CEOSharesHeld,CEOBonus,CEOTotAnnComp,CEOAllOtherCompensation,@@@@@@,ROE_2013,ROS_2013,xLogRev13,xLogRev14,xLogEmp13,xLogEmp14,xLogAt13,xLogAt14,xRisk13,xRisk14,xRD_intensity13,xRD_intensity14,xOTI_1SD,xEChange,@@@Process@@@,xOTI,xLEmp13,xLEmp14,xLRev13,xLAt13,CompAge,Overall,Culture,Reviews,ID,Exclude,filter_$,ZxOTIOverall,ZOverallRating
PFG,Principal Financial, ,523920,523920,52,"insurance: life, health (stock)", ,612,3.5,3.5,3.9,3.2,3.4,3.2,67,66,114,94,205,64,24,10,2.8,238,4.2, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,3,3,0,4,1,6,1,6,6,1,6,1,6,3,4,1,5,1,5,1,2,0,4,1,6,6,6,6,6,6,6,0, ,1.5,4.5,0.5,5,0.5,5,2,2.5,0,4,1,6, ,PRINCIPAL FINANCIAL GRP INC,PRINCIPAL FINANCIAL GRP INC,145701,145701,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,14.792,14.873,1144.5,1516,9156.1,10329.2,912.7,1144.1,9156.1,10329.2,208191.4,219087,2612.9,2540.1,990.6,1346.5,9684.2,10184,9777,10232, , ,A,A,B+,B+,1,1,1,0,0,0,3,0,1,0,0,0,0, ,1,2013,134,1879,No,0.0167,1,0.090909,10,7,0.636364,0,0,1,0.090909,4,0.363636,11,2012,5,900000, ,0,2262829,80329, ,0.101319423,0.099682179,9.122175603,9.242730115,2.759503483,2.764619553,12.24621313,12.29722419,0.01255047,0.011594024, , ,1,0.081, ,6,2.759503483,2.764619553,9.122175603,12.24621313,134,3.5,3.5,612,290,0,1,1.131632194,0.385678359
PG,Procter & Gamble, ,325611,325611,31,household and personal products, ,4528,4,4.2,3.6,3.4,4,3.7,86,54,651,94,2000,72,19,7,3.3,1300,4, ,3, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,2,3,0,1,0,3,4,3,3,4,3,4,3,4,1,3,1,3,1,3,2,0,1,0,3,3,3,3,3,3,3,0, ,3.5,1.5,3,1.5,3,1.5,2.5,2.5,0,1,0,3, ,PROCTER & GAMBLE CO,PROCTER & GAMBLE CO,8762,8762,6/30/2013,6/30/2014,2013,2014,INDL,C,D,USD,6,6,121,118,45077,44122,84167,83062,11312,11643,84167,83062,139263,144266,19111,19811,16029,16292,68064,69214,68709,69976,2023,2023,A,A,A,A,1,1,1,0,0,0,3,0,0,1,0,0,1, , ,2013,172,1837,No,0.0003,1,0.083333,11,4,0.333333,0,0,0,0,5,0.416667,12,2012,4,1600000, ,2432000,4344559,312559, ,0.233288216,0.134399468,11.3405582,11.3273426,4.804021045,4.779123493,11.84411951,11.8794141,0.137229558,0.137322723,0.024035548,0.024355301, ,-3, ,3,4.804021045,4.779123493,11.3405582,11.84411951,172,4,4.2,4528,28,0,1,-0.894337132,1.664199468
PGR,Progressive, ,524126,524126,52,insurance: property and casualty (stock), ,1868,3.6,3.9,3.3,3.4,3.9,3.5,68,68,267,91,1300,61,18,20,3.3,322,4.1, ,6,1,6,1,6,6,1,6,1,6,6,1,4,0,5,0,5,2,4,0,3,0,6,1,6,6,1,6,1,6,3,4,1,4,0,4,4,2,0,1,0,6,6,6,6,6,6,6,0, ,2,4,0.5,4.5,0,4.5,3,3,0,2,0,6, ,PROGRESSIVE CORP-OHIO,PROGRESSIVE CORP-OHIO,13341,13341,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,26.145,26.501,1943.8,2126.2,18156.4,19377.3,1165.4,1281,18156.4,19377.3,24408.2,25787.6,1860.9,2164.7,1842.5,2029.1,6189.5,6928.6,6189.5,6928.6, , ,A,A,B,B,0,0,1,0,0,0,1,0,1,0,0,0,0, ,1,2013,76,1937,No,0.082,1,0.090909,9,5,0.454545,3,0.272727,1,0.090909,2,0.181818,11,2012,12,750000, ,0,2150519,140519, ,0.297681557,0.064186733,9.806778395,9.871857557,3.301192867,3.314222368,10.10267442,10.15764904,0.076240772,0.083943446, , ,1,0.356, ,6,3.301192867,3.314222368,9.806778395,10.10267442,76,3.6,3.9,1868,166,0,1,1.131632194,0.641382581
PRU,Prudential Financial, ,524113,524113,52,"insurance: life, health (stock)", ,1823,3.5,3.6,3.8,3.3,3.5,3.3,68,55,818,90,773,60,24,15,2.7,243,4.1, ,3.625, ,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,2,1,0,0,0,2,5,2,3,5,2,5,3,4,3,4,3,3,2,4,1,0,0,0,5,5,2,2,2,5,2.25,2.75,1,2.5,3.5,2.5,3.5,2,3,3,1,0,0,0,3.5, ,PRUDENTIAL FINANCIAL INC,PRUDENTIAL FINANCIAL INC,143356,143356,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,47.355,48.331,9299,13592,41433,54131,-667,1381,41433,54131,731781,766655,26855,25889,-220,3740,35278,41770,35881,42349, , ,A,A,B-,B-,0,1,1,0,0,0,2,0,1,1,0,0,1, ,1,2013,138,1875,No,0,2,0.166667,10,4,0.333333,0,0,2,0.166667,3,0.25,12,2012,5,1400000, ,3941000,7795403,105306, ,-0.006131379,-0.016098279,10.63183294,10.89916231,3.878569629,3.898552687,13.50323657,13.54979217,0.036698138,0.033768775, , , ,0.976, ,3.625,3.878569629,3.898552687,10.63183294,13.50323657,138,3.5,3.6,1823,29,0,1,-0.472260189,0.385678359
PEG,Public Service Enterprise Group, ,22111,22111,22,utilities: gas and electric, ,302,3.4,3.2,3.4,3,3.8,3.1,62,61,141,86,95,62,23,13,2.9,44,4, ,2.5, ,2,5,2,2,5,2,5,2,2,4,1,4,1,4,1,1,0,0,0,0,3,4,3,3,4,3,4,3,5,3,4,1,2,1,4,1,0,0,0,2,2,3,3,3,2,3,1, ,4.5,2,4,1,3,1,2.5,0.5,0,0,0,2.5, ,PUBLIC SERVICE ENTRP GRP INC,PUBLIC SERVICE ENTRP GRP INC,8810,8810,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,9.887,12.689,3477,3850,9968,10886,1243,1518,9968,10886,32522,35333,7862,8261,2299,2623,11608,12185,11609,12186, , ,A,A,B+,B+,0,0,1,0,0,0,1,0,0,0,0,0,0, , ,2013,24,1985,No,0,1,0.1,9,5,0.5,1,0.1,0,0,2,0.2,10,2012,6,1004715, ,0,2725542,67027, ,0.198036007,0.124699037,9.207135241,9.295232839,2.387569417,2.616592591,10.38967206,10.47257265,0.24174405,0.233804092, , ,0,2.802, ,2.5,2.387569417,2.616592591,9.207135241,10.38967206,24,3.4,3.2,302,276,0,1,-1.231998686,0.129974138
--,Publix Super Markets,not publicly traded, , ,44,food and drug stores, ,4440,3.7,3.8,3.1,3.2,3.7,3.7,71,62,684,74,839,79,12,8,1.9,524,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.7,3.8,4440,108,3,0, ,0.897086803
PVH,PVH, ,315,315,31,apparel, ,519,3.5,3.6,3.3,3.1,3.4,3.1,65,67,308,89,110,64,23,13,2.7,72,4.3, ,4, ,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,4,1,0,0,0,2,5,2,2,5,2,5,2,5,3,4,2,4,2,1,2,0,0,0,6,6,2,2,2,6,2,4,1,2.5,4,2,3.5,2,3.5,2.5,1.5,0,0,0,4, ,PVH CORP,PVH CORP,8551,8551,1/31/2014,1/31/2015,2013,2014,INDL,C,D,USD,1,1,33.2,34.1,4613.117,4572.1,8221.463,8241.2,143.537,439,8221.463,8241.2,11575.578,10931.8,3878.221,3438.7,925.69,769.9,4335.179,4364.3,4335.179,4364.3, , ,A,A,B+,B+,1,0,1,0,0,0,2,0,0,0,0,0,0, , ,2013,0, ,No,0.022,2,0.166667,10,3,0.25,2,0.166667,0,0,4,0.333333,12,2012,7,1316667, ,0,5153405,191738, ,0.213529822,0.017458815,9.014503453,9.016901243,3.532225644,3.55820113,9.356652813,9.299431252,0.33503476,0.314559359, , , ,0.9, ,4,3.532225644,3.55820113,9.014503453,9.356652813,0,3.5,3.6,519,422,0,1,-0.219014023,0.385678359
QCOM,Qualcomm, ,334413,334413,31,network and other communications equipment, ,4227,3.7,3.4,3.3,3,3.7,3.5,71,47,1327,73,1800,62,24,13,3.1,577,4, ,3.5, ,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,2,0,0,2,0,2,5,2,2,5,2,5,2,5,3,4,3,3,3,4,0,0,1,0,5,5,2,2,2,5,2,3,1,3,3.5,2.5,3.5,2,3.5,3,0,0,1.5,0,3.5, ,QUALCOMM INC,QUALCOMM INC,24800,24800,9/30/2013,9/30/2014,2013,2014,INDL,C,D,USD,9,9,31,31.3,16060,16953,24866,26487,6853,7967,24866,26487,45516,48574,17, ,7561,8034,36088,39169,36087,39166,4967,5477,A,A,A-,A-,0,0,1,0,0,1,1,1,0,0,0,0,0, , ,2013,24,1985,No,0,1,0.083333,10,4,0.333333,3,0.25,0,0,3,0.25,12,2012,8,1189246, ,2775,5730888,1138867, ,0.209521434,0.275597201,10.12125669,10.18440933,3.465735903,3.47506723,10.72581919,10.79084369,0.000373495, ,0.199750664,0.206780685, ,0.3, ,3.5,3.465735903,3.47506723,10.12125669,10.72581919,24,3.7,3.4,4227,149,0,1,-0.556675577,0.897086803
PWR,Quanta Services, ,238210,238210,23,"engineering, construction", ,56,2.6,2.8,2.5,2.8,3.2,2.6,44,38,10,66,5,60,20,20,2.6,9,3.9, ,2.5, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,4,2,0,1,0,2,5,2,2,5,2,5,2,4,2,3,2,3,2,5,1,0,3,0,3,3,2,2,2,3,2,1, ,3.5,2,3,2,3,2,4.5,1.5,0,2,0,2.5, ,QUANTA SERVICES INC,QUANTA SERVICES INC,66446,66446,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,20.9,24.6,1189.563,1391.63,6522.842,7851.25,401.921,296.714,6522.842,7851.25,5793.245,6312.024,0,72.489,526.928,616.883,4234.188,4514.473,4241.319,4525.54, , ,A,A,B,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2013,16,1997,No,0.01,1,0.1,9,3,0.3,0,0,1,0.1,1,0.1,10,2012,2,806250, ,0,2440729,33979, ,0.124236823,0.061617467,8.78306545,8.968428034,3.086486637,3.242592351,8.664447863,8.750211665,0,0.011484272, , ,0,3.7, ,2.5,3.086486637,3.242592351,8.78306545,8.664447863,16,2.6,2.8,56,397,0,1,-1.231998686,-1.915659636
DGX,Quest Diagnostics, ,621511,621511,62,health care: pharmacy and other services, ,1623,3.2,3.1,3,2.7,3.2,3,59,51,622,65,332,60,22,16,2.6,252,3.5, ,4.5, ,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,2,1,0,0,0,4,3,4,4,3,4,3,4,4,3,1,4,0,3,5,3,0,0,0,5,5,4,4,4,5,4,1, ,2.5,3.5,1,4,0.5,3.5,3.5,2,0,0,0,4.5, ,QUEST DIAGNOSTICS INC,QUEST DIAGNOSTICS INC,64166,64166,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,41,45,3066,3068,7146,7435,849,556,7146,7435,8948,9877,3120,3244,1152,1119,3948,4301,3973,4330, , ,A,A,B+,B+,0,1,1,0,0,1,2,1,0,1,0,0,1,0, ,2013,17,1996,No,0.0118,1,0.111111,7,4,0.444444,2,0.222222,0,0,2,0.222222,9,2012,1,682500, ,500000,3026857,479357, ,0.289957211,0.118807725,8.874308039,8.913953859,3.737669618,3.828641396,9.099185323,9.197964101,0.34868127,0.32843981, , , ,4, ,4.5,3.737669618,3.828641396,8.874308039,9.099185323,17,3.2,3.1,1623,341,0,1,0.118647531,-0.381434306
RRD,R.R. Donnelley & Sons, ,32311,32311,31,"publishing, printing", ,1431,2.8,2.6,2.8,2.4,2.3,2.5,37,23,557,44,231,55,21,23,2.7,208,22, ,5.5,1,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,3,1,0,5,1,6,1,6,6,1,6,1,6,3,4,1,4,0,4,2,1,0,4,3,5,5,6,6,6,5,6,1, ,2,4,1,4,0.5,4,2.5,1,0,4.5,2,5.5, ,DONNELLEY (R R) & SONS CO,DONNELLEY (R R) & SONS CO,4040,4040,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,57,68,2330.5,2564.9,10480.3,11603.4,211.2,117.4,10480.3,11603.4,7238.2,7639.3,3587,3429.1,719.1,768.2,631.8,593.8,653.7,620.4, , ,A,A,B-,B-,0,1,0,0,0,0,1,0,0,0,0,0,0, , ,2013,149,1864,No,0.03,1,0.076923,12,6,0.461538,5,0.384615,1,0.076923,3,0.230769,13,2012,6,1000000, ,0,1037092,37092, ,1.100045893,0.020152095,9.257252583,9.359053438,4.060443011,4.234106505,8.887127836,8.941061255,0.495565196,0.448876206, , , ,11, ,5.5,4.060443011,4.234106505,9.257252583,8.887127836,149,2.8,2.6,1431,264,0,1,0.79397064,-1.404251193
RL,Ralph Lauren, ,31522,31522,31,apparel, ,1542,3.2,3,2.8,2.6,2.9,2.7,53,35,35,79,380,68,18,13,2.5,227,3.5, ,5.5,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,2,1,0,0,0,5,2,5,5,2,5,2,5,2,4,1,3,1,3,3,2,0,0,0,6,6,5,5,5,6,5,1, ,1,4.5,0.5,4,0.5,4,2.5,1.5,0,0,0,5.5, ,RALPH LAUREN CORP,RALPH LAUREN CORP,64891,64891,3/31/2014,3/31/2015,2013,2014,INDL,C,D,USD,3,3,23,25,4310,4378,7450,7620,776,702,7450,7620,6090,6106,555,536,1140,1052,4034,3891,4034,3891,0,0,A,A,A,A,0,0,0,0,0,0,0,0,0,1,0,0,1, , ,2013,46,1967,Yes,0.8325,4,0.307692,9,6,0.461538,1,0.076923,0,0,3,0.230769,13,2013,46,1632692, ,0,12682327,274406, ,0.282597918,0.104161074,8.915969311,8.938531649,3.17805383,3.258096538,8.714403361,8.717027173,0.091133005,0.087782509,0,0, ,2, ,5.5,3.17805383,3.258096538,8.915969311,8.714403361,46,3.2,3,1542,370,0,1,0.79397064,-0.381434306
RTN,Raytheon, ,334511,334511,31,aerospace and defense, ,2825,3.6,3.5,3.6,3.1,3.7,3.4,74,67,484,89,847,72,18,9,2.6,810,3.9, ,4.9375, ,5,2,5,5,2,5,2,5,5,1,4,4,1,3,2,2,3,1,5,2,4,2,5,5,2,5,2,5,3,4,3,4,2,4,1,2,0,5,3,5,5,5,5,5,5,4.875,0.125, ,2,4,3.5,2.5,2.5,3,1.5,2.5,0.5,5,2.5,4.75, ,RAYTHEON CO,RAYTHEON CO,8972,8972,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,63,61,5619,5969,23706,22826,1996,2244,23706,22826,25967,27900,4734,5330,2983,3219,11035,9525,11197,9721,465,500,A,A,A+,A+,0,1,1,0,0,0,2,0,0,0,0,0,0,0, ,2013,88,1925,No,0,1,0.125,7,3,0.375,0,0,0,0,1,0.125,8,2012,10,1414421, ,0,5367030,552609, ,0.266410646,0.084198093,10.07348346,10.03565552,4.158883083,4.127134385,10.16458178,10.23638197,0.182308314,0.191039427,0.019615287,0.021904845, ,-2, ,4.9375,4.158883083,4.127134385,10.07348346,10.16458178,88,3.6,3.5,2825,124,0,1,0.414101391,0.641382581
RF,Regions Financial, ,522110,522110,52,commercial banks, ,1191,3.4,3.5,3.6,2.9,3.3,3.2,59,49,507,86,349,66,20,13,2.7,389,3.9, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,1,5,0,5,4,6,1,6,6,1,6,1,6,2,4,1,4,0,4,1,2,0,5,4,6,6,6,6,6,6,6,0, ,1,4.5,0.5,4.5,0,4.5,1,3.5,0,5,4,6, ,REGIONS FINANCIAL CORP,REGIONS FINANCIAL CORP,4674,4674,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,24.255,23.723,5119,5031,5641,5409,1122,1155,5641,5409,117396,119679,4473,2604,2656,2566,15768,16989,15768,16989, , ,A,A,B-,B-,0,1,1,0,0,0,2,0,1,1,0,0,1, ,1,2013,19,1994,No,0,1,0.071429,13,6,0.428571,2,0.142857,1,0.071429,3,0.214286,14,2012,3,922917, ,0,2456365,95698, ,0.168442415,0.198900904,8.637816634,8.595819512,3.229024156,3.207733984,11.67330811,11.69256844,0.038101809,0.021758203, , ,1,-0.532, ,6,3.229024156,3.207733984,8.637816634,11.67330811,19,3.4,3.5,1191,401,0,1,1.131632194,0.129974138
RGA,Reinsurance Group of America, ,524130,524130,52,"insurance: life, health (stock)", ,100,4.1,4.3,3.9,4,4.1,3.6,73,91,7,100,36,71,9,18,2.8,21,3.9, ,3, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,0,2,0,0,0,3,4,3,3,4,3,4,3,5,1,0,0,0,0,4,1,0,0,0,3,3,3,3,3,3,3,0, ,4,1.5,1.5,1,1.5,1,2,1.5,0,0,0,3, ,REINSURANCE GROUP AMER INC,REINSURANCE GROUP AMER INC,28216,28216,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,1.89,2.07,740.804,1141.874,10271.847,10904.194,418.837,684.047,10271.847,10904.194,39674.473,44679.611,2699.102,3096.994,723.504,1116.674,5935.527,7023.452,5935.527,7023.452, , ,A,A,A-,A-,0,0,0,0,0,1,0,1,1,0,0,0,0, ,1,2013,40,1973,No,0.012,1,0.125,7,3,0.375,2,0.25,0,0,0,0,8,2012,20,995615, ,0,2552277,86662, ,0.12189381,0.040775237,9.237162131,9.296902765,1.061256502,1.121677562,10.58846326,10.70727255,0.0680312,0.069315599, , , ,0.18, ,3,1.061256502,1.121677562,9.237162131,10.58846326,40,4.1,4.3,100,275,0,1,-0.894337132,1.91990369
RS,Reliance Steel & Aluminum, ,423510,423510,42,metals, ,28,3.8,3.4,3.5,3.3,3.6,2.9,62,57,14,92,4,75,0,25,3,18,4, ,3, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,5,1,0,0,1,3,4,3,3,4,3,4,3,4,3,2,1,1,2,5,2,0,0,0,3,3,3,3,3,3,3,0, ,3.5,2.5,2.5,1.5,2,2,5,1.5,0,0,0.5,3, ,RELIANCE STEEL & ALUMINUM CO,RELIANCE STEEL & ALUMINUM CO,30671,30671,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,14,14.9,2397.6,2621,9223.8,10451.6,321.6,371.5,9223.8,10451.6,7341,7836.6,2072.5,2222.3,581.7,641.5,3874.6,4099,3884.4,4127.9, , ,A,A,B+,B+,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,2013,74,1939,No,0.0454,2,0.222222,6,5,0.555556,4,0.444444,0,0,1,0.111111,9,2012,14,925000, ,1500000,2476914,51914, ,0.149752858,0.034866324,9.129542379,9.254510356,2.708050201,2.766319109,8.901230352,8.966560346,0.282318485,0.283579614, , , ,0.9, ,3,2.708050201,2.766319109,9.129542379,8.901230352,74,3.8,3.4,28,313,0,1,-0.894337132,1.152791025
RSG,Republic Services, ,562111,562111,56,waste management, ,1207,4,4,3.5,3.7,4.1,4,83,76,672,94,220,53,21,24,2.6,235,3.8, ,1.5625,0,1,6,1,1,6,1,6,1,1,2,3,5,0,5,0,1,2,0,0,0,2,5,2,3,5,2,5,2,4,3,4,1,4,1,3,2,0,1,0,1,1,2,2,2,1,2.125,1.125, ,3,3,4.5,0.5,4.5,0.5,2,2,0,0.5,0,1.5, ,REPUBLIC SERVICES INC,REPUBLIC SERVICES INC,112168,112168,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,31,31,3182.5,3160.2,8417.2,8788.3,588.9,547.6,8417.2,8788.3,19949.2,20094,7002.4,7050.8,1374.7,1256.4,7903.5,7745.3,7906.1,7747.8, , ,A,A,B+,B+,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,2013,15,1998,No,0.003,1,0.1,8,2,0.2,0,0,1,0.1,0,0,10,2012,2,1000000, ,0,2358715,283765, ,0.173878398,0.069963883,9.03803251,9.08117657,3.465735903,3.465735903,9.900944321,9.908176542,0.351011569,0.350890813, , ,0,0, ,1.5625,3.465735903,3.465735903,9.03803251,9.900944321,15,4,4,1207,323,0,1,-1.865114101,1.664199468
RAI,Reynolds American, ,312230,312230,31,tobacco, ,589,3.5,3.5,3.3,3.3,3.6,3.1,64,63,82,53,218,58,24,17,3.1,198,4.3, ,4.5, ,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,5,2,0,1,0,4,3,4,4,3,4,3,4,4,3,1,1,0,1,5,3,0,1,0,5,5,4,4,4,5,4,1, ,2.5,3.5,1,2.5,0.5,2.5,5,2.5,0,1,0,4.5, ,REYNOLDS AMERICAN INC,REYNOLDS AMERICAN INC,120877,120877,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,5.29,5.4,4656,4508,8236,8471,1718,1470,8236,8471,15402,15196,5099,4633,3164,2569,5167,4522,5167,4522,72,88,A,A,B+,B+,0,1,1,0,0,0,2,0,0,0,0,0,0, , ,2013,9,2004,No,0,1,0.076923,7,0,0,0,0,0,0,1,0.076923,13,2012,2,1000000, ,0,2404812,203312, ,0.61234759,0.208596406,9.016270068,9.044403844,1.838961071,1.85629799,9.64225265,9.628787514,0.331060901,0.304882864,0.008742108,0.010388384, ,0.11, ,4.5,1.838961071,1.85629799,9.016270068,9.64225265,9,3.5,3.5,589,316,0,1,0.118647531,0.385678359
RAD,Rite Aid, ,446110,446110,44,food and drug stores, ,2926,3,2.9,2.9,2.6,2.7,2.7,43,28,1009,50,520,66,21,11,2,790,2.9, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,0,4,0,5,3,6,1,6,6,1,6,1,6,2,4,0,5,0,4,1,2,0,4,3,6,6,6,6,6,6,6,0, ,1,4.5,0,5,0,4.5,0.5,3,0,4.5,3,6, ,RITE AID CORP,RITE AID CORP,9155,9155,2/28/2014,2/28/2015,2013,2014,INDL,C,D,USD,2,2,89,89,7703.975,7993.36,25526.413,26528.377,249.414,2109.173,25526.413,26528.377,6944.871,8863.252,5707.969,5544.567,741.361,853.583,-2113.702,57.056,-2113.702,57.056, , ,A,A,B-,B-,0, ,0,0,0,0,0,0,0,0,0,0,0, , ,2013,45,1968,No,0.076,1,0.142857,4,0,0,0,0,2,0.285714,1,0.142857,7,2013,3,1000000, ,0,5919925,265225, ,-0.350740549,0.009770821,10.147469,10.18597027,4.49980967,4.49980967,8.845758681,9.089669019,0.821897052,0.62556802, , ,1,0, ,6,4.49980967,4.49980967,10.147469,8.845758681,45,3,2.9,2926,113,0,1,1.131632194,-0.892842749
RKT,Rock-Tenn, , ,561910,56,"packaging, containers", ,290,2.6,2.4,2.2,2.2,2.9,2.3,42,50,67,73,51,51,31,17,2.8,53,3.4, ,2,0,1,6,1,1,6,1,6,1,1,5,0,5,0,5,0,3,2,1,3,0,3,4,3,3,4,3,4,3,4,1,2,3,0,3,2,3,1,2,0,1,1,3,3,3,1,3,2, ,4.5,0.5,3.5,1.5,2.5,1.5,2.5,2.5,1,2.5,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,2, , , , , ,2.6,2.4,290,291,3,0,-1.569660241,-1.915659636
ROK,Rockwell Automation, ,335314,335314,31,"electronics, electrical equipment", ,877,3.8,3.8,3.6,3.3,3.4,3.3,76,64,120,96,255,66,20,12,2.8,268,3.5, ,2.5, ,3,4,3,3,4,3,4,3,3,3,2,3,2,3,2,2,1,0,0,0,2,5,2,2,5,2,5,2,4,3,2,1,1,1,4,0,0,0,0,3,3,2,2,2,3,2,1, ,3.5,2.5,2.5,1.5,2,1.5,3,0.5,0,0,0,2.5, ,ROCKWELL AUTOMATION,ROCKWELL AUTOMATION,9203,9203,9/30/2013,9/30/2014,2013,2014,INDL,C,D,USD,9,9,22,22.5,2719,2906.4,6351.9,6623.5,756.3,826.8,6351.9,6623.5,5844.6,6229.5,905.1,905.6,1036.1,1183.8,2585.5,2658.1,2585.5,2658.1,260.7,290.1,A,A,B+,B+,0,1,1,0,0,0,2,0,0,0,0,0,0,0, ,2013,90,1919,No,0.0275,1,0.1,9,3,0.3,1,0.1,0,0,1,0.1,10,2012,9,1122500, ,0,2126048,82348, ,0.400734868,0.119066736,8.75650926,8.79837921,3.135494216,3.157000421,8.673273437,8.737051352,0.154860897,0.145372823,0.041042838,0.043798596,0,0.5, ,2.5,3.135494216,3.157000421,8.75650926,8.673273437,90,3.8,3.8,877,403,0,1,-1.231998686,1.152791025
